Generation,Mean fitness,Best fitness
8688,22.774,22.4
8689,22.774,22.4
8690,22.774,22.4
8691,22.774,22.4
8692,22.774,22.4
8693,22.774,22.4
8694,22.774,22.4
8695,22.774,22.4
8696,22.774,22.4
8697,22.774,22.4
8698,22.774,22.4
8699,22.774,22.4
8700,22.774,22.4
8701,22.774,22.4
8702,22.774,22.4
8703,22.774,22.4
8704,22.774,22.4
8705,22.774,22.4
8706,22.774,22.4
8707,22.774,22.4
8708,22.774,22.4
8709,22.774,22.4
8710,22.774,22.4
8711,22.774,22.4
8712,22.774,22.4
8713,22.774,22.4
8714,22.774,22.4
8715,22.774,22.4
8716,22.774,22.4
8717,22.774,22.4
8718,22.774,22.4
8719,22.774,22.4
8720,22.774,22.4
8721,22.774,22.4
8722,22.774,22.4
8723,22.774,22.4
8724,22.774,22.4
8725,22.774,22.4
8726,22.774,22.4
8727,22.774,22.4
8728,22.774,22.4
8729,22.774,22.4
8730,22.774,22.4
8731,22.774,22.4
8732,22.774,22.4
8733,22.774,22.4
8734,22.774,22.4
8735,22.774,22.4
8736,22.774,22.4
8737,22.774,22.4
8738,22.774,22.4
8739,22.774,22.4
8740,22.774,22.4
8741,22.774,22.4
8742,22.774,22.4
8743,22.774,22.4
8744,22.774,22.4
8745,22.774,22.4
8746,22.774,22.4
8747,22.774,22.4
8748,22.774,22.4
8749,22.774,22.4
8750,22.774,22.4
8751,22.774,22.4
8752,22.774,22.4
8753,22.774,22.4
8754,22.774,22.4
8755,22.774,22.4
8756,22.774,22.4
8757,22.774,22.4
8758,22.774,22.4
8759,22.774,22.4
8760,22.774,22.4
8761,22.774,22.4
8762,22.774,22.4
8763,22.774,22.4
8764,22.774,22.4
8765,22.774,22.4
8766,22.774,22.4
8767,22.774,22.4
8768,22.774,22.4
8769,22.774,22.4
8770,22.774,22.4
8771,22.774,22.4
8772,22.774,22.4
8773,22.774,22.4
8774,22.774,22.4
8775,22.774,22.4
8776,22.774,22.4
8777,22.774,22.4
8778,22.774,22.4
8779,22.774,22.4
8780,22.774,22.4
8781,22.774,22.4
8782,22.774,22.4
8783,22.774,22.4
8784,22.774,22.4
8785,22.774,22.4
8786,22.774,22.4
8787,22.774,22.4
8788,22.774,22.4
8789,22.774,22.4
8790,22.774,22.4
8791,22.774,22.4
8792,22.774,22.4
8793,22.774,22.4
8794,22.774,22.4
8795,22.774,22.4
8796,22.774,22.4
8797,22.774,22.4
8798,22.774,22.4
8799,22.774,22.4
8800,22.774,22.4
8801,22.774,22.4
8802,22.774,22.4
8803,22.774,22.4
8804,22.774,22.4
8805,22.774,22.4
8806,22.774,22.4
8807,22.774,22.4
8808,22.774,22.4
8809,22.774,22.4
8810,22.774,22.4
8811,22.774,22.4
8812,22.774,22.4
8813,22.774,22.4
8814,22.774,22.4
8815,22.774,22.4
8816,22.774,22.4
8817,22.774,22.4
8818,22.774,22.4
8819,22.774,22.4
8820,22.774,22.4
8821,22.774,22.4
8822,22.774,22.4
8823,22.774,22.4
8824,22.774,22.4
8825,22.774,22.4
8826,22.774,22.4
8827,22.774,22.4
8828,22.774,22.4
8829,22.774,22.4
8830,22.774,22.4
8831,22.774,22.4
8832,22.774,22.4
8833,22.774,22.4
8834,22.774,22.4
8835,22.774,22.4
8836,22.774,22.4
8837,22.774,22.4
8838,22.774,22.4
8839,22.774,22.4
8840,22.774,22.4
8841,22.774,22.4
8842,22.774,22.4
8843,22.774,22.4
8844,22.774,22.4
8845,22.774,22.4
8846,22.774,22.4
8847,22.774,22.4
8848,22.774,22.4
8849,22.774,22.4
8850,22.774,22.4
8851,22.774,22.4
8852,22.774,22.4
8853,22.774,22.4
8854,22.774,22.4
8855,22.774,22.4
8856,22.774,22.4
8857,22.774,22.4
8858,22.774,22.4
8859,22.774,22.4
8860,22.774,22.4
8861,22.774,22.4
8862,22.774,22.4
8863,22.774,22.4
8864,22.774,22.4
8865,22.774,22.4
8866,22.774,22.4
8867,22.774,22.4
8868,22.774,22.4
8869,22.774,22.4
8870,22.774,22.4
8871,22.774,22.4
8872,22.774,22.4
8873,22.774,22.4
8874,22.774,22.4
8875,22.774,22.4
8876,22.774,22.4
8877,22.774,22.4
8878,22.774,22.4
8879,22.774,22.4
8880,22.774,22.4
8881,22.774,22.4
8882,22.774,22.4
8883,22.774,22.4
8884,22.774,22.4
8885,22.774,22.4
8886,22.774,22.4
8887,22.774,22.4
8888,22.774,22.4
8889,22.774,22.4
8890,22.774,22.4
8891,22.774,22.4
8892,22.774,22.4
8893,22.774,22.4
8894,22.774,22.4
8895,22.774,22.4
8896,22.774,22.4
8897,22.774,22.4
8898,22.774,22.4
8899,22.774,22.4
8900,22.774,22.4
8901,22.774,22.4
8902,22.774,22.4
8903,22.774,22.4
8904,22.774,22.4
8905,22.774,22.4
8906,22.774,22.4
8907,22.774,22.4
8908,22.774,22.4
8909,22.774,22.4
8910,22.774,22.4
8911,22.774,22.4
8912,22.774,22.4
8913,22.774,22.4
8914,22.774,22.4
8915,22.774,22.4
8916,22.774,22.4
8917,22.774,22.4
8918,22.774,22.4
8919,22.774,22.4
8920,22.774,22.4
8921,22.774,22.4
8922,22.774,22.4
8923,22.774,22.4
8924,22.774,22.4
8925,22.774,22.4
8926,22.774,22.4
8927,22.774,22.4
8928,22.774,22.4
8929,22.774,22.4
8930,22.774,22.4
8931,22.774,22.4
8932,22.774,22.4
8933,22.774,22.4
8934,22.774,22.4
8935,22.774,22.4
8936,22.774,22.4
8937,22.774,22.4
8938,22.774,22.4
8939,22.774,22.4
8940,22.774,22.4
8941,22.774,22.4
8942,22.774,22.4
8943,22.774,22.4
8944,22.774,22.4
8945,22.774,22.4
8946,22.774,22.4
8947,22.774,22.4
8948,22.774,22.4
8949,22.774,22.4
8950,22.774,22.4
8951,22.774,22.4
8952,22.774,22.4
8953,22.774,22.4
8954,22.774,22.4
8955,22.774,22.4
8956,22.774,22.4
8957,22.774,22.4
8958,22.774,22.4
8959,22.774,22.4
8960,22.774,22.4
8961,22.774,22.4
8962,22.774,22.4
8963,22.774,22.4
8964,22.774,22.4
8965,22.774,22.4
8966,22.774,22.4
8967,22.774,22.4
8968,22.774,22.4
8969,22.774,22.4
8970,22.774,22.4
8971,22.774,22.4
8972,22.774,22.4
8973,22.774,22.4
8974,22.774,22.4
8975,22.774,22.4
8976,22.774,22.4
8977,22.774,22.4
8978,22.774,22.4
8979,22.774,22.4
8980,22.774,22.4
8981,22.774,22.4
8982,22.774,22.4
8983,22.774,22.4
8984,22.774,22.4
8985,22.774,22.4
8986,22.774,22.4
8987,22.774,22.4
8988,22.774,22.4
8989,22.774,22.4
8990,22.774,22.4
8991,22.774,22.4
8992,22.774,22.4
8993,22.774,22.4
8994,22.774,22.4
8995,22.774,22.4
8996,22.774,22.4
8997,22.774,22.4
8998,22.774,22.4
8999,22.774,22.4
9000,22.774,22.4
9001,22.774,22.4
9002,22.774,22.4
9003,22.774,22.4
9004,22.774,22.4
9005,22.774,22.4
9006,22.774,22.4
9007,22.774,22.4
9008,22.774,22.4
9009,22.774,22.4
9010,22.774,22.4
9011,22.774,22.4
9012,22.774,22.4
9013,22.774,22.4
9014,22.774,22.4
9015,22.774,22.4
9016,22.774,22.4
9017,22.774,22.4
9018,22.774,22.4
9019,22.774,22.4
9020,22.774,22.4
9021,22.774,22.4
9022,22.774,22.4
9023,22.774,22.4
9024,22.774,22.4
9025,22.774,22.4
9026,22.774,22.4
9027,22.774,22.4
9028,22.774,22.4
9029,22.774,22.4
9030,22.774,22.4
9031,22.774,22.4
9032,22.774,22.4
9033,22.774,22.4
9034,22.774,22.4
9035,22.772,22.4
9036,22.772,22.4
9037,22.772,22.4
9038,22.772,22.4
9039,22.772,22.4
9040,22.772,22.4
9041,22.772,22.4
9042,22.772,22.4
9043,22.772,22.4
9044,22.772,22.4
9045,22.772,22.4
9046,22.772,22.4
9047,22.772,22.4
9048,22.772,22.4
9049,22.772,22.4
9050,22.772,22.4
9051,22.772,22.4
9052,22.772,22.4
9053,22.772,22.4
9054,22.772,22.4
9055,22.772,22.4
9056,22.772,22.4
9057,22.772,22.4
9058,22.772,22.4
9059,22.772,22.4
9060,22.772,22.4
9061,22.772,22.4
9062,22.772,22.4
9063,22.772,22.4
9064,22.772,22.4
9065,22.772,22.4
9066,22.772,22.4
9067,22.772,22.4
9068,22.772,22.4
9069,22.772,22.4
9070,22.772,22.4
9071,22.772,22.4
9072,22.772,22.4
9073,22.772,22.4
9074,22.772,22.4
9075,22.772,22.4
9076,22.772,22.4
9077,22.772,22.4
9078,22.772,22.4
9079,22.772,22.4
9080,22.772,22.4
9081,22.772,22.4
9082,22.772,22.4
9083,22.772,22.4
9084,22.772,22.4
9085,22.772,22.4
9086,22.772,22.4
9087,22.772,22.4
9088,22.772,22.4
9089,22.772,22.4
9090,22.772,22.4
9091,22.772,22.4
9092,22.772,22.4
9093,22.772,22.4
9094,22.772,22.4
9095,22.772,22.4
9096,22.772,22.4
9097,22.772,22.4
9098,22.772,22.4
9099,22.772,22.4
9100,22.772,22.4
9101,22.772,22.4
9102,22.772,22.4
9103,22.772,22.4
9104,22.772,22.4
9105,22.772,22.4
9106,22.772,22.4
9107,22.772,22.4
9108,22.772,22.4
9109,22.772,22.4
9110,22.772,22.4
9111,22.772,22.4
9112,22.772,22.4
9113,22.772,22.4
9114,22.772,22.4
9115,22.772,22.4
9116,22.772,22.4
9117,22.772,22.4
9118,22.772,22.4
9119,22.772,22.4
9120,22.772,22.4
9121,22.772,22.4
9122,22.772,22.4
9123,22.772,22.4
9124,22.772,22.4
9125,22.772,22.4
9126,22.772,22.4
9127,22.772,22.4
9128,22.772,22.4
9129,22.772,22.4
9130,22.772,22.4
9131,22.772,22.4
9132,22.772,22.4
9133,22.772,22.4
9134,22.772,22.4
9135,22.772,22.4
9136,22.772,22.4
9137,22.772,22.4
9138,22.772,22.4
9139,22.772,22.4
9140,22.772,22.4
9141,22.772,22.4
9142,22.772,22.4
9143,22.772,22.4
9144,22.772,22.4
9145,22.772,22.4
9146,22.772,22.4
9147,22.772,22.4
9148,22.772,22.4
9149,22.772,22.4
9150,22.772,22.4
9151,22.772,22.4
9152,22.772,22.4
9153,22.772,22.4
9154,22.772,22.4
9155,22.772,22.4
9156,22.772,22.4
9157,22.772,22.4
9158,22.772,22.4
9159,22.772,22.4
9160,22.772,22.4
9161,22.772,22.4
9162,22.77,22.4
9163,22.77,22.4
9164,22.77,22.4
9165,22.77,22.4
9166,22.77,22.4
9167,22.77,22.4
9168,22.77,22.4
9169,22.77,22.4
9170,22.77,22.4
9171,22.77,22.4
9172,22.77,22.4
9173,22.77,22.4
9174,22.77,22.4
9175,22.77,22.4
9176,22.77,22.4
9177,22.77,22.4
9178,22.77,22.4
9179,22.77,22.4
9180,22.77,22.4
9181,22.77,22.4
9182,22.77,22.4
9183,22.77,22.4
9184,22.77,22.4
9185,22.77,22.4
9186,22.77,22.4
9187,22.77,22.4
9188,22.77,22.4
9189,22.77,22.4
9190,22.77,22.4
9191,22.77,22.4
9192,22.77,22.4
9193,22.77,22.4
9194,22.77,22.4
9195,22.77,22.4
9196,22.77,22.4
9197,22.77,22.4
9198,22.77,22.4
9199,22.77,22.4
9200,22.77,22.4
9201,22.77,22.4
9202,22.77,22.4
9203,22.77,22.4
9204,22.77,22.4
9205,22.77,22.4
9206,22.77,22.4
9207,22.77,22.4
9208,22.77,22.4
9209,22.77,22.4
9210,22.77,22.4
9211,22.77,22.4
9212,22.77,22.4
9213,22.77,22.4
9214,22.77,22.4
9215,22.77,22.4
9216,22.77,22.4
9217,22.77,22.4
9218,22.77,22.4
9219,22.77,22.4
9220,22.77,22.4
9221,22.77,22.4
9222,22.77,22.4
9223,22.77,22.4
9224,22.77,22.4
9225,22.77,22.4
9226,22.77,22.4
9227,22.77,22.4
9228,22.77,22.4
9229,22.77,22.4
9230,22.77,22.4
9231,22.77,22.4
9232,22.77,22.4
9233,22.77,22.4
9234,22.77,22.4
9235,22.77,22.4
9236,22.77,22.4
9237,22.77,22.4
9238,22.77,22.4
9239,22.77,22.4
9240,22.77,22.4
9241,22.77,22.4
9242,22.77,22.4
9243,22.77,22.4
9244,22.77,22.4
9245,22.77,22.4
9246,22.77,22.4
9247,22.77,22.4
9248,22.77,22.4
9249,22.77,22.4
9250,22.77,22.4
9251,22.77,22.4
9252,22.77,22.4
9253,22.77,22.4
9254,22.77,22.4
9255,22.77,22.4
9256,22.77,22.4
9257,22.77,22.4
9258,22.77,22.4
9259,22.77,22.4
9260,22.77,22.4
9261,22.77,22.4
9262,22.77,22.4
9263,22.77,22.4
9264,22.77,22.4
9265,22.77,22.4
9266,22.77,22.4
9267,22.77,22.4
9268,22.77,22.4
9269,22.77,22.4
9270,22.77,22.4
9271,22.77,22.4
9272,22.77,22.4
9273,22.77,22.4
9274,22.77,22.4
9275,22.77,22.4
9276,22.77,22.4
9277,22.77,22.4
9278,22.77,22.4
9279,22.77,22.4
9280,22.77,22.4
9281,22.77,22.4
9282,22.77,22.4
9283,22.77,22.4
9284,22.77,22.4
9285,22.77,22.4
9286,22.77,22.4
9287,22.77,22.4
9288,22.77,22.4
9289,22.77,22.4
9290,22.77,22.4
9291,22.77,22.4
9292,22.77,22.4
9293,22.77,22.4
9294,22.77,22.4
9295,22.77,22.4
9296,22.77,22.4
9297,22.77,22.4
9298,22.77,22.4
9299,22.77,22.4
9300,22.77,22.4
9301,22.77,22.4
9302,22.77,22.4
9303,22.77,22.4
9304,22.77,22.4
9305,22.77,22.4
9306,22.77,22.4
9307,22.77,22.4
9308,22.77,22.4
9309,22.77,22.4
9310,22.77,22.4
9311,22.77,22.4
9312,22.77,22.4
9313,22.77,22.4
9314,22.77,22.4
9315,22.77,22.4
9316,22.77,22.4
9317,22.77,22.4
9318,22.77,22.4
9319,22.77,22.4
9320,22.77,22.4
9321,22.77,22.4
9322,22.77,22.4
9323,22.77,22.4
9324,22.77,22.4
9325,22.77,22.4
9326,22.77,22.4
9327,22.77,22.4
9328,22.77,22.4
9329,22.77,22.4
9330,22.77,22.4
9331,22.77,22.4
9332,22.77,22.4
9333,22.77,22.4
9334,22.77,22.4
9335,22.77,22.4
9336,22.77,22.4
9337,22.77,22.4
9338,22.77,22.4
9339,22.77,22.4
9340,22.77,22.4
9341,22.77,22.4
9342,22.77,22.4
9343,22.77,22.4
9344,22.77,22.4
9345,22.77,22.4
9346,22.77,22.4
9347,22.77,22.4
9348,22.77,22.4
9349,22.77,22.4
9350,22.77,22.4
9351,22.77,22.4
9352,22.77,22.4
9353,22.77,22.4
9354,22.77,22.4
9355,22.77,22.4
9356,22.77,22.4
9357,22.77,22.4
9358,22.77,22.4
9359,22.77,22.4
9360,22.77,22.4
9361,22.77,22.4
9362,22.77,22.4
9363,22.77,22.4
9364,22.77,22.4
9365,22.77,22.4
9366,22.77,22.4
9367,22.77,22.4
9368,22.77,22.4
9369,22.77,22.4
9370,22.77,22.4
9371,22.77,22.4
9372,22.77,22.4
9373,22.77,22.4
9374,22.77,22.4
9375,22.77,22.4
9376,22.77,22.4
9377,22.77,22.4
9378,22.77,22.4
9379,22.77,22.4
9380,22.77,22.4
9381,22.77,22.4
9382,22.77,22.4
9383,22.77,22.4
9384,22.77,22.4
9385,22.77,22.4
9386,22.77,22.4
9387,22.77,22.4
9388,22.77,22.4
9389,22.77,22.4
9390,22.77,22.4
9391,22.77,22.4
9392,22.77,22.4
9393,22.77,22.4
9394,22.77,22.4
9395,22.77,22.4
9396,22.77,22.4
9397,22.77,22.4
9398,22.77,22.4
9399,22.77,22.4
9400,22.77,22.4
9401,22.77,22.4
9402,22.77,22.4
9403,22.77,22.4
9404,22.77,22.4
9405,22.77,22.4
9406,22.77,22.4
9407,22.77,22.4
9408,22.77,22.4
9409,22.77,22.4
9410,22.77,22.4
9411,22.77,22.4
9412,22.77,22.4
9413,22.77,22.4
9414,22.77,22.4
9415,22.77,22.4
9416,22.77,22.4
9417,22.77,22.4
9418,22.77,22.4
9419,22.77,22.4
9420,22.77,22.4
9421,22.77,22.4
9422,22.77,22.4
9423,22.77,22.4
9424,22.77,22.4
9425,22.77,22.4
9426,22.77,22.4
9427,22.77,22.4
9428,22.77,22.4
9429,22.77,22.4
9430,22.77,22.4
9431,22.77,22.4
9432,22.77,22.4
9433,22.77,22.4
9434,22.77,22.4
9435,22.77,22.4
9436,22.77,22.4
9437,22.77,22.4
9438,22.77,22.4
9439,22.77,22.4
9440,22.77,22.4
9441,22.77,22.4
9442,22.77,22.4
9443,22.77,22.4
9444,22.77,22.4
9445,22.77,22.4
9446,22.77,22.4
9447,22.77,22.4
9448,22.77,22.4
9449,22.77,22.4
9450,22.77,22.4
9451,22.77,22.4
9452,22.77,22.4
9453,22.77,22.4
9454,22.77,22.4
9455,22.77,22.4
9456,22.77,22.4
9457,22.77,22.4
9458,22.77,22.4
9459,22.77,22.4
9460,22.77,22.4
9461,22.77,22.4
9462,22.77,22.4
9463,22.77,22.4
9464,22.77,22.4
9465,22.77,22.4
9466,22.77,22.4
9467,22.77,22.4
9468,22.77,22.4
9469,22.77,22.4
9470,22.77,22.4
9471,22.77,22.4
9472,22.77,22.4
9473,22.77,22.4
9474,22.77,22.4
9475,22.77,22.4
9476,22.77,22.4
9477,22.77,22.4
9478,22.77,22.4
9479,22.77,22.4
9480,22.77,22.4
9481,22.77,22.4
9482,22.77,22.4
9483,22.77,22.4
9484,22.77,22.4
9485,22.77,22.4
9486,22.77,22.4
9487,22.77,22.4
9488,22.77,22.4
9489,22.77,22.4
9490,22.77,22.4
9491,22.768,22.4
9492,22.768,22.4
9493,22.768,22.4
9494,22.768,22.4
9495,22.768,22.4
9496,22.768,22.4
9497,22.768,22.4
9498,22.768,22.4
9499,22.768,22.4
9500,22.768,22.4
9501,22.768,22.4
9502,22.768,22.4
9503,22.768,22.4
9504,22.768,22.4
9505,22.768,22.4
9506,22.768,22.4
9507,22.768,22.4
9508,22.76,22.4
9509,22.76,22.4
9510,22.76,22.4
9511,22.76,22.4
9512,22.76,22.4
9513,22.76,22.4
9514,22.76,22.4
9515,22.76,22.4
9516,22.76,22.4
9517,22.76,22.4
9518,22.76,22.4
9519,22.76,22.4
9520,22.76,22.4
9521,22.76,22.4
9522,22.76,22.4
9523,22.76,22.4
9524,22.76,22.4
9525,22.76,22.4
9526,22.76,22.4
9527,22.76,22.4
9528,22.76,22.4
9529,22.76,22.4
9530,22.76,22.4
9531,22.76,22.4
9532,22.76,22.4
9533,22.76,22.4
9534,22.76,22.4
9535,22.76,22.4
9536,22.76,22.4
9537,22.76,22.4
9538,22.76,22.4
9539,22.76,22.4
9540,22.76,22.4
9541,22.76,22.4
9542,22.76,22.4
9543,22.76,22.4
9544,22.76,22.4
9545,22.76,22.4
9546,22.76,22.4
9547,22.76,22.4
9548,22.76,22.4
9549,22.76,22.4
9550,22.76,22.4
9551,22.76,22.4
9552,22.76,22.4
9553,22.76,22.4
9554,22.76,22.4
9555,22.76,22.4
9556,22.76,22.4
9557,22.76,22.4
9558,22.76,22.4
9559,22.76,22.4
9560,22.76,22.4
9561,22.76,22.4
9562,22.76,22.4
9563,22.76,22.4
9564,22.76,22.4
9565,22.76,22.4
9566,22.76,22.4
9567,22.76,22.4
9568,22.76,22.4
9569,22.76,22.4
9570,22.76,22.4
9571,22.76,22.4
9572,22.76,22.4
9573,22.76,22.4
9574,22.76,22.4
9575,22.76,22.4
9576,22.76,22.4
9577,22.76,22.4
9578,22.76,22.4
9579,22.76,22.4
9580,22.76,22.4
9581,22.76,22.4
9582,22.76,22.4
9583,22.76,22.4
9584,22.76,22.4
9585,22.76,22.4
9586,22.76,22.4
9587,22.76,22.4
9588,22.76,22.4
9589,22.76,22.4
9590,22.76,22.4
9591,22.76,22.4
9592,22.76,22.4
9593,22.76,22.4
9594,22.76,22.4
9595,22.76,22.4
9596,22.76,22.4
9597,22.76,22.4
9598,22.76,22.4
9599,22.76,22.4
9600,22.76,22.4
9601,22.76,22.4
9602,22.76,22.4
9603,22.76,22.4
9604,22.76,22.4
9605,22.76,22.4
9606,22.76,22.4
9607,22.76,22.4
9608,22.76,22.4
9609,22.76,22.4
9610,22.76,22.4
9611,22.76,22.4
9612,22.76,22.4
9613,22.76,22.4
9614,22.76,22.4
9615,22.76,22.4
9616,22.76,22.4
9617,22.76,22.4
9618,22.76,22.4
9619,22.76,22.4
9620,22.76,22.4
9621,22.76,22.4
9622,22.76,22.4
9623,22.76,22.4
9624,22.76,22.4
9625,22.76,22.4
9626,22.76,22.4
9627,22.76,22.4
9628,22.76,22.4
9629,22.76,22.4
9630,22.76,22.4
9631,22.76,22.4
9632,22.76,22.4
9633,22.76,22.4
9634,22.76,22.4
9635,22.76,22.4
9636,22.76,22.4
9637,22.76,22.4
9638,22.76,22.4
9639,22.76,22.4
9640,22.76,22.4
9641,22.76,22.4
9642,22.76,22.4
9643,22.76,22.4
9644,22.76,22.4
9645,22.76,22.4
9646,22.76,22.4
9647,22.76,22.4
9648,22.76,22.4
9649,22.76,22.4
9650,22.76,22.4
9651,22.76,22.4
9652,22.76,22.4
9653,22.76,22.4
9654,22.76,22.4
9655,22.76,22.4
9656,22.76,22.4
9657,22.76,22.4
9658,22.76,22.4
9659,22.76,22.4
9660,22.76,22.4
9661,22.76,22.4
9662,22.76,22.4
9663,22.76,22.4
9664,22.76,22.4
9665,22.76,22.4
9666,22.76,22.4
9667,22.76,22.4
9668,22.76,22.4
9669,22.76,22.4
9670,22.76,22.4
9671,22.76,22.4
9672,22.76,22.4
9673,22.76,22.4
9674,22.76,22.4
9675,22.76,22.4
9676,22.76,22.4
9677,22.76,22.4
9678,22.76,22.4
9679,22.76,22.4
9680,22.76,22.4
9681,22.76,22.4
9682,22.76,22.4
9683,22.76,22.4
9684,22.76,22.4
9685,22.76,22.4
9686,22.76,22.4
9687,22.76,22.4
9688,22.76,22.4
9689,22.76,22.4
9690,22.76,22.4
9691,22.76,22.4
9692,22.76,22.4
9693,22.76,22.4
9694,22.76,22.4
9695,22.76,22.4
9696,22.76,22.4
9697,22.76,22.4
9698,22.76,22.4
9699,22.76,22.4
9700,22.76,22.4
9701,22.76,22.4
9702,22.76,22.4
9703,22.76,22.4
9704,22.76,22.4
9705,22.76,22.4
9706,22.76,22.4
9707,22.76,22.4
9708,22.76,22.4
9709,22.76,22.4
9710,22.76,22.4
9711,22.76,22.4
9712,22.76,22.4
9713,22.76,22.4
9714,22.76,22.4
9715,22.76,22.4
9716,22.76,22.4
9717,22.76,22.4
9718,22.76,22.4
9719,22.76,22.4
9720,22.76,22.4
9721,22.76,22.4
9722,22.76,22.4
9723,22.76,22.4
9724,22.76,22.4
9725,22.76,22.4
9726,22.76,22.4
9727,22.76,22.4
9728,22.76,22.4
9729,22.76,22.4
9730,22.76,22.4
9731,22.76,22.4
9732,22.76,22.4
9733,22.76,22.4
9734,22.76,22.4
9735,22.76,22.4
9736,22.76,22.4
9737,22.76,22.4
9738,22.76,22.4
9739,22.76,22.4
9740,22.76,22.4
9741,22.76,22.4
9742,22.76,22.4
9743,22.76,22.4
9744,22.76,22.4
9745,22.76,22.4
9746,22.76,22.4
9747,22.76,22.4
9748,22.76,22.4
9749,22.76,22.4
9750,22.76,22.4
9751,22.76,22.4
9752,22.76,22.4
9753,22.76,22.4
9754,22.76,22.4
9755,22.76,22.4
9756,22.76,22.4
9757,22.76,22.4
9758,22.76,22.4
9759,22.76,22.4
9760,22.76,22.4
9761,22.76,22.4
9762,22.76,22.4
9763,22.76,22.4
9764,22.76,22.4
9765,22.76,22.4
9766,22.76,22.4
9767,22.76,22.4
9768,22.76,22.4
9769,22.76,22.4
9770,22.76,22.4
9771,22.76,22.4
9772,22.76,22.4
9773,22.76,22.4
9774,22.76,22.4
9775,22.76,22.4
9776,22.76,22.4
9777,22.76,22.4
9778,22.76,22.4
9779,22.76,22.4
9780,22.76,22.4
9781,22.76,22.4
9782,22.76,22.4
9783,22.76,22.4
9784,22.76,22.4
9785,22.76,22.4
9786,22.76,22.4
9787,22.76,22.4
9788,22.76,22.4
9789,22.76,22.4
9790,22.76,22.4
9791,22.76,22.4
9792,22.76,22.4
9793,22.76,22.4
9794,22.76,22.4
9795,22.76,22.4
9796,22.76,22.4
9797,22.76,22.4
9798,22.76,22.4
9799,22.76,22.4
9800,22.76,22.4
9801,22.76,22.4
9802,22.76,22.4
9803,22.76,22.4
9804,22.76,22.4
9805,22.76,22.4
9806,22.76,22.4
9807,22.76,22.4
9808,22.76,22.4
9809,22.76,22.4
9810,22.76,22.4
9811,22.76,22.4
9812,22.76,22.4
9813,22.76,22.4
9814,22.76,22.4
9815,22.76,22.4
9816,22.76,22.4
9817,22.76,22.4
9818,22.76,22.4
9819,22.76,22.4
9820,22.76,22.4
9821,22.76,22.4
9822,22.76,22.4
9823,22.76,22.4
9824,22.76,22.4
9825,22.76,22.4
9826,22.76,22.4
9827,22.76,22.4
9828,22.76,22.4
9829,22.76,22.4
9830,22.76,22.4
9831,22.76,22.4
9832,22.76,22.4
9833,22.76,22.4
9834,22.76,22.4
9835,22.76,22.4
9836,22.76,22.4
9837,22.76,22.4
9838,22.76,22.4
9839,22.76,22.4
9840,22.76,22.4
9841,22.76,22.4
9842,22.76,22.4
9843,22.76,22.4
9844,22.76,22.4
9845,22.76,22.4
9846,22.76,22.4
9847,22.76,22.4
9848,22.76,22.4
9849,22.76,22.4
9850,22.76,22.4
9851,22.76,22.4
9852,22.76,22.4
9853,22.76,22.4
9854,22.76,22.4
9855,22.76,22.4
9856,22.76,22.4
9857,22.76,22.4
9858,22.76,22.4
9859,22.76,22.4
9860,22.76,22.4
9861,22.76,22.4
9862,22.76,22.4
9863,22.76,22.4
9864,22.76,22.4
9865,22.76,22.4
9866,22.76,22.4
9867,22.76,22.4
9868,22.76,22.4
9869,22.76,22.4
9870,22.76,22.4
9871,22.76,22.4
9872,22.76,22.4
9873,22.76,22.4
9874,22.76,22.4
9875,22.76,22.4
9876,22.76,22.4
9877,22.76,22.4
9878,22.76,22.4
9879,22.76,22.4
9880,22.76,22.4
9881,22.76,22.4
9882,22.76,22.4
9883,22.76,22.4
9884,22.76,22.4
9885,22.76,22.4
9886,22.76,22.4
9887,22.76,22.4
9888,22.76,22.4
9889,22.76,22.4
9890,22.76,22.4
9891,22.76,22.4
9892,22.76,22.4
9893,22.76,22.4
9894,22.76,22.4
9895,22.76,22.4
9896,22.76,22.4
9897,22.76,22.4
9898,22.76,22.4
9899,22.76,22.4
9900,22.76,22.4
9901,22.76,22.4
9902,22.76,22.4
9903,22.76,22.4
9904,22.76,22.4
9905,22.76,22.4
9906,22.76,22.4
9907,22.76,22.4
9908,22.76,22.4
9909,22.76,22.4
9910,22.76,22.4
9911,22.76,22.4
9912,22.76,22.4
9913,22.76,22.4
9914,22.76,22.4
9915,22.76,22.4
9916,22.76,22.4
9917,22.76,22.4
9918,22.76,22.4
9919,22.76,22.4
9920,22.76,22.4
9921,22.76,22.4
9922,22.76,22.4
9923,22.76,22.4
9924,22.76,22.4
9925,22.76,22.4
9926,22.76,22.4
9927,22.76,22.4
9928,22.76,22.4
9929,22.76,22.4
9930,22.76,22.4
9931,22.76,22.4
9932,22.76,22.4
9933,22.76,22.4
9934,22.76,22.4
9935,22.76,22.4
9936,22.76,22.4
9937,22.76,22.4
9938,22.76,22.4
9939,22.76,22.4
9940,22.76,22.4
9941,22.76,22.4
9942,22.76,22.4
9943,22.76,22.4
9944,22.76,22.4
9945,22.76,22.4
9946,22.76,22.4
9947,22.76,22.4
9948,22.76,22.4
9949,22.76,22.4
9950,22.76,22.4
9951,22.76,22.4
9952,22.76,22.4
9953,22.76,22.4
9954,22.76,22.4
9955,22.76,22.4
9956,22.76,22.4
9957,22.76,22.4
9958,22.76,22.4
